id,title,lang,phoneme,personAltLabel,personDescription,birth,death,age
http://www.wikidata.org/entity/Q1355886,شو دا@ar,ar,ʃoː daː,,,1332-01-01,1385-02-01,53
http://www.wikidata.org/entity/Q3571329,يحيى بن خلدون@ar,ar,jħiːaː bn xlduːn,,مؤرخ عربي,1332-01-01,1379-01-01,47
http://www.wikidata.org/entity/Q559373,أبو عبد الله محمد السادس@ar,ar,ʔbw ʕbd aːllh mħmd aːlsaːds,أبو عبدالله محمد السادس,,1332-01-01,1362-05-03,30
http://www.wikidata.org/entity/Q2278840,إيزابيلا، كونتيسة بيدفورد@ar,ar,ʔeːzaːbjlaː koːnteːst bjdfoːrd,,,1332-06-24,1382-10-05,50
http://www.wikidata.org/entity/Q2778853,جوان من إنجلترا@ar,ar,gwaːn mn ʔnʒltraː,,,1333-01-01,1348-09-02,15
http://www.wikidata.org/entity/Q55437015,مارغريت فون نورنبيرغ@ar,ar,maːrɣrajt fawn noːrnbjrɣ,,,1333-01-01,1377-01-01,44
http://www.wikidata.org/entity/Q51089,بياتريس ريجينا ديلا سكالا@ar,ar,biːaːtrjs reːgajnaː djlaː skaːlaː,,,1333-01-01,1384-06-18,51
http://www.wikidata.org/entity/Q2975458,شاه شجاع@ar,ar,ʃaːh ʃdʒaːʕ,,,1333-03-18,1384-10-17,51
http://www.wikidata.org/entity/Q124769297,الأَشٌرَف كُجُك@ar,ar,a:_ʃr_f k_ʒ_k,كجك بن محمد بن قلاوون,سلطان الدولة القلاوونية في مصر والشام,1334-01-01,1346-01-01,12
http://www.wikidata.org/entity/Q268050,ماريا دي باديلا@ar,ar,maːrjaː diː baːdeːlaː,,عشيقة بيدرو ملك قشتالة,1334-01-01,1361-07-01,27
http://www.wikidata.org/entity/Q4117198,محمد بن مكي@ar,ar,mħmd bn mkeː,الشهيد الأول,عالم دين شيعي لبناني,1334-01-01,1385-01-01,51
