id,title,var_entries,langs,appellation,acronym,qualifier,maiden-surname,alternative-name,teknonym,salutation,matronymic,professional-name,honorific,given-name,middle-name,patronymic,surname,primary-name,nisba
1333,arn lurie,"[{'var': 'arn lurie', 'src': 'ds', 'lang': 'en'}]",['en'],,,,,,,,,,,Arn,,,Lurie,,
1334,lillian lux,"[{'var': 'lillian lux', 'src': 'ds', 'lang': 'en'}]",['en'],,,,,,,,,,,Lillian,,,Lux,,
1335,binyamin lyman,"[{'var': 'binyamin lyman', 'src': 'ds', 'lang': 'en'}]",['en'],,,,,,,,,,,Binyamin,,,Lyman,,
1336,sam lyudner,"[{'var': 'sam lyudner', 'src': 'ds', 'lang': 'en'}]",['en'],,,,,,,,,,,Sam,,,Lyudner,,
1337,chana macharovska,"[{'var': 'chana macharovska', 'src': 'ds', 'lang': 'en'}]",['en'],,,,,,,,,,,Chana,,,Macharovska,,
1338,moshe dovid macharovsky,"[{'var': 'moshe dovid macharovsky', 'src': 'ds', 'lang': 'en'}]",['en'],,,,,,,,,,,Moshe,Dovid,,Macharovsky,,
1339,r. machnovska,"[{'var': 'r. machnovska', 'src': 'ds', 'lang': 'en'}]",['en'],,,,,,,,,,,R,,,Machnovska,,
1340,khana magid,"[{'var': 'khana magid', 'src': 'ds', 'lang': 'en'}]",['en'],,,,,,,,,,,Khana,,,Magid,,
1341,aleksander magidzohn,"[{'var': 'aleksander magidzohn', 'src': 'ds', 'lang': 'en'}]",['en'],,,,,,,,,,,Aleksander,,,Magidzohn,,
1342,ida magidzohn,"[{'var': 'ida magidzohn', 'src': 'ds', 'lang': 'en'}]",['en'],,,,,,,,,,,Ida,,,Magidzohn,,
1343,m. maksimov,"[{'var': 'm. maksimov', 'src': 'ds', 'lang': 'en'}]",['en'],,,,,,,,,,,M.,,,Maksimov,,
1344,m. maksimov,"[{'var': 'm. maksimov', 'src': 'ds', 'lang': 'en'}]",['en'],,,,,,,,,,,M.,,,Maksimov,,
1345,leib malach,"[{'var': 'leib malach', 'src': 'ds', 'lang': 'en'}]",['en'],,,,,,,,,,,Leib,,,Malach,,
1346,yoel leyb malamut,"[{'var': 'yoel leyb malamut', 'src': 'ds', 'lang': 'en'}]",['en'],,,,,,,,,,,Yoel,Leyb,,Malamut,,
1347,f.h. maley,"[{'var': 'f.h. maley', 'src': 'ds', 'lang': 'en'}]",['en'],,,,,,,,,,,F.,,,Maley,,
1348,philip maltz,"[{'var': 'philip maltz', 'src': 'ds', 'lang': 'en'}]",['en'],,,,,,,,,,,Philip,,,Maltz,,
1349,israel mandel,"[{'var': 'israel mandel', 'src': 'ds', 'lang': 'en'}]",['en'],,,,,,,,,,,Israel,,,Mandel,,
1350,m.sh. mandel,"[{'var': 'm.sh. mandel', 'src': 'ds', 'lang': 'en'}]",['en'],,,,,,,,,,,M.,,,Mandel,,
1351,jacob mandelblit,"[{'var': 'jacob mandelblit', 'src': 'ds', 'lang': 'en'}]",['en'],,,,,,,,,,,Jacob,,,Mandelblit,,
1352,yozef mandelkern,"[{'var': 'yozef mandelkern', 'src': 'ds', 'lang': 'en'}]",['en'],,,,,,,,,,,Yozef,,,Mandelkern,,
1353,leon mandeltort,"[{'var': 'leon mandeltort', 'src': 'ds', 'lang': 'en'}]",['en'],,,,,,,,,,,Leon,,,Mandeltort,,
1354,mania maniela,"[{'var': 'mania maniela', 'src': 'ds', 'lang': 'en'}]",['en'],,,,,,,,,,,Mania,,,Maniela,,
1355,annie manne,"[{'var': 'annie manne', 'src': 'ds', 'lang': 'en'}]",['en'],,,,,,,,,,,Annie,,,Manne,,
1356,solomon manne,"[{'var': 'solomon manne', 'src': 'ds', 'lang': 'en'}]",['en'],,,,,,,,,,,Solomon,,,Manne,,
1357,herman mannes,"[{'var': 'herman mannes', 'src': 'ds', 'lang': 'en'}]",['en'],,,,,,,,,,,Herman,,,Mannes,,
1358,jacob mansdorf,"[{'var': 'jacob mansdorf', 'src': 'ds', 'lang': 'en'}]",['en'],,,,,,,,,,,Jacob,,,Mansdorf,,
1359,mapu,"[{'var': 'mapu', 'src': 'ds', 'lang': 'en'}]",['en'],,,,,,,,,,,Mapu,,,,,
1360,israel marchevka,"[{'var': 'israel marchevka', 'src': 'ds', 'lang': 'en'}]",['en'],,,,,,,,,,,Israel,,,Marchevka,,
1361,moshe marechovski,"[{'var': 'moshe marechovski', 'src': 'ds', 'lang': 'en'}]",['en'],,,,,,,,,,,Moshe,,,Marechovski,,
1362,chaim margoles-davidzon,"[{'var': 'chaim margoles-davidzon', 'src': 'ds', 'lang': 'en'}]",['en'],,,,,,,,,,,Chaim,,,Margoles-Davidzon,,
1363,clara margolin,"[{'var': 'clara margolin', 'src': 'ds', 'lang': 'en'}]",['en'],,,,,,,,,,,Clara,,,Margolin,,
1364,a. margolin,"[{'var': 'a. margolin', 'src': 'ds', 'lang': 'en'}]",['en'],,,,,,,,,,,A.,,,Margolin,,
1365,samuel a. margolin,"[{'var': 'samuel a. margolin', 'src': 'ds', 'lang': 'en'}]",['en'],,,,,,,,,,,Samuel,A.,,Margolin,,
1366,zakhariah margolin,"[{'var': 'zakhariah margolin', 'src': 'ds', 'lang': 'en'}]",['en'],,,,,,,,,,,Zakhariah,,,Margolin,,
1367,edward margolis,"[{'var': 'edward margolis', 'src': 'ds', 'lang': 'en'}]",['en'],,,,,,,,,,,Edward,,,Margolis,,
1368,yedidya margolis,"[{'var': 'yedidya margolis', 'src': 'ds', 'lang': 'en'}]",['en'],,,,,,,,,,,Yedidya,,,Margolis,,
1369,ber margolius,"[{'var': 'ber margolius', 'src': 'ds', 'lang': 'en'}]",['en'],,,,,,,,,,,Ber,,,Margolius,,
1370,efrayim margolius,"[{'var': 'efrayim margolius', 'src': 'ds', 'lang': 'en'}]",['en'],,,,,,,,,,,Efrayim,,,Margolius,,
1371,eliyahu margolius,"[{'var': 'eliyahu margolius', 'src': 'ds', 'lang': 'en'}]",['en'],,,,,,,,,,,Eliyahu,,,Margolius,,
1372,itzhak margolius,"[{'var': 'itzhak margolius', 'src': 'ds', 'lang': 'en'}]",['en'],,,,,,,,,,,Itzhak,,,Margolius,,
1373,elihu margolius,"[{'var': 'elihu margolius', 'src': 'ds', 'lang': 'en'}]",['en'],,,,,,,,,,,Elihu,,,Margolius,,
1374,rosa margules,"[{'var': 'rosa margules', 'src': 'ds', 'lang': 'en'}]",['en'],,,,,,,,,,,Rosa,,,Margules,,
1375,max marienhof,"[{'var': 'max marienhof', 'src': 'ds', 'lang': 'en'}]",['en'],,,,,,,,,,,Max,,,Marienhof,,
1376,[?] marienstros,"[{'var': '[?] marienstros', 'src': 'ds', 'lang': 'en'}]",['en'],,,,,,,,,,,[?],,,Marienstros,,
1377,philip mark,"[{'var': 'philip mark', 'src': 'ds', 'lang': 'en'}]",['en'],,,,,,,,,,,Philip,Mark,,,,
1378,peretz markish,"[{'var': 'peretz markish', 'src': 'ds', 'lang': 'en'}]",['en'],,,,,,,,,,,Peretz,,,Markish,,
1379,a. markov,"[{'var': 'a. markov', 'src': 'ds', 'lang': 'en'}]",['en'],,,,,,,,,,,A.,,,Markov,,
1380,moshe markovitsh,"[{'var': 'moshe markovitsh', 'src': 'ds', 'lang': 'en'}]",['en'],,,,,,,,,,,Moshe,,,Markovitsh,,
1381,joseph markowitz,"[{'var': 'joseph markowitz', 'src': 'ds', 'lang': 'en'}]",['en'],,,,,,,,,,,Joseph,,,Markowitz,,
1382,louie markowitz,"[{'var': 'louie markowitz', 'src': 'ds', 'lang': 'en'}]",['en'],,,,,,,,,,,Louie,,,Markowitz,,
1383,rudolph marks,"[{'var': 'rudolph marks', 'src': 'ds', 'lang': 'en'}]",['en'],,,,,,,,,,,Rudolph,,,Marks,,
1384,tsile marks,"[{'var': 'tsile marks', 'src': 'ds', 'lang': 'en'}]",['en'],,,,,,,,,,,Tsile,,,Marks,,
1385,grisha marmo,"[{'var': 'grisha marmo', 'src': 'ds', 'lang': 'en'}]",['en'],,,,,,,,,,,Grisha,,,Marmo,,
1386,karl marmor,"[{'var': 'karl marmor', 'src': 'ds', 'lang': 'en'}]",['en'],,,,,,,,,,,Karl,,,Marmor,,
1387,r. marsalow,"[{'var': 'r. marsalow', 'src': 'ds', 'lang': 'en'}]",['en'],,,,,,,,,,,R.,,,Marsalow,,
1388,daniel marshak,"[{'var': 'daniel marshak', 'src': 'ds', 'lang': 'en'}]",['en'],,,,,,,,,,,Daniel,,,Marshak,,
1389,shmuel marvil,"[{'var': 'shmuel marvil', 'src': 'ds', 'lang': 'en'}]",['en'],,,,,,,,,,,Shmuel,,,Marvil,,
1390,jennie masoff,"[{'var': 'jennie masoff', 'src': 'ds', 'lang': 'en'}]",['en'],,,,,,,,,,,Jennie,,,Masoff,,
1391,samuel masoff,"[{'var': 'samuel masoff', 'src': 'ds', 'lang': 'en'}]",['en'],,,,,,,,,,,Samuel,,,Masoff,,
1392,yoel mastboym,"[{'var': 'yoel mastboym', 'src': 'ds', 'lang': 'en'}]",['en'],,,,,,,,,,,Yoel,,,Mastboym,,
1393,l. mates,"[{'var': 'l. mates', 'src': 'ds', 'lang': 'en'}]",['en'],,,,,,,,,,,L.,,,Mates,,
1394,dina matus,"[{'var': 'dina matus', 'src': 'ds', 'lang': 'en'}]",['en'],,,,,,,,,,,Dina,,,Matus,,
1395,zuni maud,"[{'var': 'zuni maud', 'src': 'ds', 'lang': 'en'}]",['en'],,,,,,,,,,,Zuni,,,Maud,,
1396,hershel mayarovitsh,"[{'var': 'hershel mayarovitsh', 'src': 'ds', 'lang': 'en'}]",['en'],,,,,,,,,,,Hershel,,,Mayarovitsh,,
1397,nachman mayzel,"[{'var': 'nachman mayzel', 'src': 'ds', 'lang': 'en'}]",['en'],,,,,,,,,,,Nachman,,,Mayzel,,
1398,mordecai mazo,"[{'var': 'mordecai mazo', 'src': 'ds', 'lang': 'en'}]",['en'],,,,,,,,,,,Mordecai,,,Mazo,,
1399,david medoff,"[{'var': 'david medoff', 'src': 'ds', 'lang': 'en'}]",['en'],,,,,,,,,,,David,,,Medoff,,
1400,raisa medviedeva,"[{'var': 'raisa medviedeva', 'src': 'ds', 'lang': 'en'}]",['en'],,,,,,,,,,,Raisa,,,Medviedeva,,
1401,rosie medviedeva,"[{'var': 'rosie medviedeva', 'src': 'ds', 'lang': 'en'}]",['en'],,,,,,,,,,,Rosie,,,Medviedeva,,
1402,hyman meisel,"[{'var': 'hyman meisel', 'src': 'ds', 'lang': 'en'}]",['en'],,,,,,,,,,,Hyman,,,Meisel,,
1403,abish meisels,"[{'var': 'abish meisels', 'src': 'ds', 'lang': 'en'}]",['en'],,,,,,,,,,,Abish,,,Meisels,,
1404,clara meisels,"[{'var': 'clara meisels', 'src': 'ds', 'lang': 'en'}]",['en'],,,,,,,,,,,Clara,,,Meisels,,
1405,hela mel,"[{'var': 'hela mel', 'src': 'ds', 'lang': 'en'}]",['en'],,,,,,,,,,,Hela,,,Mel,,
1406,moshe melamed,"[{'var': 'moshe melamed', 'src': 'ds', 'lang': 'en'}]",['en'],,,,,,,,,,,Moshe,,,Melamed,,
1407,alter melitzer,"[{'var': 'alter melitzer', 'src': 'ds', 'lang': 'en'}]",['en'],,,,,,,,,,,Alter,,,Melitzer,,
1408,meir melman,"[{'var': 'meir melman', 'src': 'ds', 'lang': 'en'}]",['en'],,,,,,,,,,,Meir,,,Melman,,
1409,nachum melnick,"[{'var': 'nachum melnick', 'src': 'ds', 'lang': 'en'}]",['en'],,,,,,,,,,,Nachum,,,Melnick,,
1410,adolf meltzer,"[{'var': 'adolf meltzer', 'src': 'ds', 'lang': 'en'}]",['en'],,,,,,,,,,,Adolf,,,Meltzer,,
1411,annie meltzer,"[{'var': 'annie meltzer', 'src': 'ds', 'lang': 'en'}]",['en'],,,,,,,,,,,Annie,,,Meltzer,,
1412,isidor meltzer,"[{'var': 'isidor meltzer', 'src': 'ds', 'lang': 'en'}]",['en'],,,,,,,,,,,Isidor,,,Meltzer,,
1413,julius meltzer,"[{'var': 'julius meltzer', 'src': 'ds', 'lang': 'en'}]",['en'],,,,,,,,,,,Julius,,,Meltzer,,
1414,menakhem,"[{'var': 'menakhem', 'src': 'ds', 'lang': 'en'}]",['en'],,,,,,,,,,,Menakhem,,,,,
1415,mendele mokher sefarim,"[{'var': 'mendele mokher sefarim', 'src': 'ds', 'lang': 'en'}]",['en'],,,,,,,,,Sefarim,,Mendele,,,Mokher,,
1416,david mendelevitsh,"[{'var': 'david mendelevitsh', 'src': 'ds', 'lang': 'en'}]",['en'],,,,,,,,,,,David,,,Mendelevitsh,,
1417,fanya mendelevitsh,"[{'var': 'fanya mendelevitsh', 'src': 'ds', 'lang': 'en'}]",['en'],,,,,,,,,,,Fanya,,,Mendelevitsh,,
1418,jozef mendelson,"[{'var': 'jozef mendelson', 'src': 'ds', 'lang': 'en'}]",['en'],,,,,,,,,,,Jozef,,,Mendelson,,
1419,shlomo mendelson,"[{'var': 'shlomo mendelson', 'src': 'ds', 'lang': 'en'}]",['en'],,,,,,,,,,,Shlomo,,,Mendelson,,
1420,avraham mendzelevsky,"[{'var': 'avraham mendzelevsky', 'src': 'ds', 'lang': 'en'}]",['en'],,,,,,,,,,,Avraham,,,Mendzelevsky,,
1421,yelena menes,"[{'var': 'yelena menes', 'src': 'ds', 'lang': 'en'}]",['en'],,,,,,,,,,,Yelena,,,Menes,,
1422,aron merenzon,"[{'var': 'aron merenzon', 'src': 'ds', 'lang': 'en'}]",['en'],,,,,,,,,,,Aron,,,Merenzon,,
1423,wolf merkur,"[{'var': 'wolf merkur', 'src': 'ds', 'lang': 'en'}]",['en'],,,,,,,,,,,Wolf,,,Merkur,,
1424,adam mesko,"[{'var': 'adam mesko', 'src': 'ds', 'lang': 'en'}]",['en'],,,,,,,,,,,Adam,,,Mesko,,
1425,jacob mestel,"[{'var': 'jacob mestel', 'src': 'ds', 'lang': 'en'}]",['en'],,,,,,,,,,,Jacob,,,Mestel,,
1426,meir mestel,"[{'var': 'meir mestel', 'src': 'ds', 'lang': 'en'}]",['en'],,,,,,,,,,,Meir,,,Mestel,,
1427,yitzhak mestel,"[{'var': 'yitzhak mestel', 'src': 'ds', 'lang': 'en'}]",['en'],,,,,,,,,,,Yitzhak,,,Mestel,,
1428,avraham meth,"[{'var': 'avraham meth', 'src': 'ds', 'lang': 'en'}]",['en'],,,,,,,,,,,Avraham,,,Meth,,
1429,yacov groper,"[{'var': 'yacov groper', 'src': 'ds', 'lang': 'en'}]",['en'],,,,,,,,,,,Yacov,,,Groper,,
1430,boris meydelman,"[{'var': 'boris meydelman', 'src': 'ds', 'lang': 'en'}]",['en'],,,,,,,,,,,Boris,,,Meydelman,,
1431,greta meyer,"[{'var': 'greta meyer', 'src': 'ds', 'lang': 'en'}]",['en'],,,,,,,,,,,Greta,,,Meyer,,
1432,hanoch meyer,"[{'var': 'hanoch meyer', 'src': 'ds', 'lang': 'en'}]",['en'],,,,,,,,,,,Hanoch,,,Meyer,,
1433,morris meyer,"[{'var': 'morris meyer', 'src': 'ds', 'lang': 'en'}]",['en'],,,,,,,,,,,Morris,,,Meyer,,
1434,david meyerowitz,"[{'var': 'david meyerowitz', 'src': 'ds', 'lang': 'en'}]",['en'],,,,,,,,,,,David,,,Meyerowitz,,
1435,tessie meyerowitz,"[{'var': 'tessie meyerowitz', 'src': 'ds', 'lang': 'en'}]",['en'],,,,,,,,,,,Tessie,,,Meyerowitz,,
1436,lyosa meyerson,"[{'var': 'lyosa meyerson', 'src': 'ds', 'lang': 'en'}]",['en'],,,,,,,,,,,Lyosa,,,Meyerson,,
1437,ruth meymon,"[{'var': 'ruth meymon', 'src': 'ds', 'lang': 'en'}]",['en'],,,,,,,,,,,Ruth,,,Meymon,,
1438,yehoshua mezach,"[{'var': 'yehoshua mezach', 'src': 'ds', 'lang': 'en'}]",['en'],,,,,,,,,,,Yehoshua,,,Mezach,,
1439,julius michaelson,"[{'var': 'julius michaelson', 'src': 'ds', 'lang': 'en'}]",['en'],,,,,,,,,,,Julius,,,Michaelson,,
1440,michal michalesko,"[{'var': 'michal michalesko', 'src': 'ds', 'lang': 'en'}]",['en'],,,,,,,,,,,Michal,,,Michalesko,,
1441,ben zion michtam,"[{'var': 'ben zion michtam', 'src': 'ds', 'lang': 'en'}]",['en'],,,,,,,,,,,Zion,,Ben,Michtam,,
1442,adolfo mide,"[{'var': 'adolfo mide', 'src': 'ds', 'lang': 'en'}]",['en'],,,,,,,,,,,Adolfo,,,Mide,,
1443,nakhmen mifelev,"[{'var': 'nakhmen mifelev', 'src': 'ds', 'lang': 'en'}]",['en'],,,,,,,,,,,Nakhmen,,,Mifelev,,
1444,shmuel migdalovitsh,"[{'var': 'shmuel migdalovitsh', 'src': 'ds', 'lang': 'en'}]",['en'],,,,,,,,,,,Shmuel,,,Migdalovitsh,,
1445,ignatsi migdalski,"[{'var': 'ignatsi migdalski', 'src': 'ds', 'lang': 'en'}]",['en'],,,,,,,,,,,Ignatsi,,,Migdalski,,
1446,b. mikhalevitsh,"[{'var': 'b. mikhalevitsh', 'src': 'ds', 'lang': 'en'}]",['en'],,,,,,,,,,,B.,,,Mikhalevitsh,,
1447,solomon mikhoels,"[{'var': 'solomon mikhoels', 'src': 'ds', 'lang': 'en'}]",['en'],,,,,,,,,,,Solomon,,,Mikhoels,,
1448,kheyke milberg,"[{'var': 'kheyke milberg', 'src': 'ds', 'lang': 'en'}]",['en'],,,,,,,,,,,Kheyke,,,Milberg,,
1449,jacob milch,"[{'var': 'jacob milch', 'src': 'ds', 'lang': 'en'}]",['en'],,,,,,,,,,,Jacob,,,Milch,,
1450,zokn milikh,"[{'var': 'zokn milikh', 'src': 'ds', 'lang': 'en'}]",['en'],,,,,,,,,,,Zokn,,,Milikh,,
1451,buzzy miller,"[{'var': 'buzzy miller', 'src': 'ds', 'lang': 'en'}]",['en'],,,,,,,,,,,Buzzy,,,Miller,,
1452,harry miller,"[{'var': 'harry miller', 'src': 'ds', 'lang': 'en'}]",['en'],,,,,,,,,,,Harry,,,Miller,,
1453,helena miller,"[{'var': 'helena miller', 'src': 'ds', 'lang': 'en'}]",['en'],,,,,,,,,,,Helena,,,Miller,,
1454,hyman [?] miller,"[{'var': 'hyman [?] miller', 'src': 'ds', 'lang': 'en'}]",['en'],,,,,,,,,,,Hyman,,,Miller,,
1455,louis e. miller,"[{'var': 'louis e. miller', 'src': 'ds', 'lang': 'en'}]",['en'],,,,,,,,,,,Louis,E.,,Miller,,
1456,sh. miller,"[{'var': 'sh. miller', 'src': 'ds', 'lang': 'en'}]",['en'],,,,,,,,,,,Sh.,,,Miller,,
1457,marko milner,"[{'var': 'marko milner', 'src': 'ds', 'lang': 'en'}]",['en'],,,,,,,,,,,Marko,,,Milner,,
1458,moishe milner,"[{'var': 'moishe milner', 'src': 'ds', 'lang': 'en'}]",['en'],,,,,,,,,,,Moishe,,,Milner,,
1459,m. and i. milton,"[{'var': 'm. and i. milton', 'src': 'ds', 'lang': 'en'}]",['en'],,,,,I.,,,,,,M.,,,Milton,,
1460,isak miltshin,"[{'var': 'isak miltshin', 'src': 'ds', 'lang': 'en'}]",['en'],,,,,,,,,,,Isak,,,Miltshin,,
1461,izzy minevits,"[{'var': 'izzy minevits', 'src': 'ds', 'lang': 'en'}]",['en'],,,,,,,,,,,Izzy,,,Minevits,,
1462,chanan yaakov minikes,"[{'var': 'chanan yaakov minikes', 'src': 'ds', 'lang': 'en'}]",['en'],,,,,,,,,,,Chanan,Yaakov,,Minikes,,
1463,yocheved-yehudis minkova,"[{'var': 'yocheved-yehudis minkova', 'src': 'ds', 'lang': 'en'}]",['en'],,,,,,,,,,,Yocheved-Yehudis,,,Minkova,,
1464,moshe minkus,"[{'var': 'moshe minkus', 'src': 'ds', 'lang': 'en'}]",['en'],,,,,,,,,,,Moshe,,,Minkus,,
1465,eli mintz,"[{'var': 'eli mintz', 'src': 'ds', 'lang': 'en'}]",['en'],,,,,,,,,,,Eli,,,Mintz,,
1466,michael mintz,"[{'var': 'michael mintz', 'src': 'ds', 'lang': 'en'}]",['en'],,,,,,,,,,,Michael,,,Mintz,,
1467,rose mishnun,"[{'var': 'rose mishnun', 'src': 'ds', 'lang': 'en'}]",['en'],,,,,,,,,,,Rose,,,Mishnun,,
1468,max mishurat,"[{'var': 'max mishurat', 'src': 'ds', 'lang': 'en'}]",['en'],,,,,,,,,,,Max,,,Mishurat,,
1469,meyer mishurat,"[{'var': 'meyer mishurat', 'src': 'ds', 'lang': 'en'}]",['en'],,,,,,,,,,,Meyer,,,Mishurat,,
1470,sonya mishurat,"[{'var': 'sonya mishurat', 'src': 'ds', 'lang': 'en'}]",['en'],,,,,,,,,,,Sonya,,,Mishurat,,
1471,ike mitnick,"[{'var': 'ike mitnick', 'src': 'ds', 'lang': 'en'}]",['en'],,,,,,,,,,,Ike,,,Mitnick,,
1472,leiser mitnick,"[{'var': 'leiser mitnick', 'src': 'ds', 'lang': 'en'}]",['en'],,,,,,,,,,,Leiser,,,Mitnick,,
1473,aaron mittelman,"[{'var': 'aaron mittelman', 'src': 'ds', 'lang': 'en'}]",['en'],,,,,,,,,,,Aaron,,,Mittelman,,
1474,mark moen,"[{'var': 'mark moen', 'src': 'ds', 'lang': 'en'}]",['en'],,,,,,,,,,,Mark,,,Moen,,
1475,aleksander mogilevski,"[{'var': 'aleksander mogilevski', 'src': 'ds', 'lang': 'en'}]",['en'],,,,,,,,,,,Aleksander,,,Mogilevski,,
1476,mogilnitski,"[{'var': 'mogilnitski', 'src': 'ds', 'lang': 'en'}]",['en'],,,,,,,,,,,,,,Mogilnitski,,
1477,amalia mogulesko,"[{'var': 'amalia mogulesko', 'src': 'ds', 'lang': 'en'}]",['en'],,,,,,,,,,,Amalia,,,Mogulesko,,
1478,bessie mogulesko,"[{'var': 'bessie mogulesko', 'src': 'ds', 'lang': 'en'}]",['en'],,,,,,,,,,,Bessie,,,Mogulesko,,
1479,sigmund mogulesko,"[{'var': 'sigmund mogulesko', 'src': 'ds', 'lang': 'en'}]",['en'],,,,,,,,,,,Sigmund,,,Mogulesko,,
1480,mordechai-manus monesovits,"[{'var': 'mordechai-manus monesovits', 'src': 'ds', 'lang': 'en'}]",['en'],,,,,,,,,,,Mordechai-Manus,,,Monesovits,,
1481,ari monfried,"[{'var': 'ari monfried', 'src': 'ds', 'lang': 'en'}]",['en'],,,,,,,,,,,Ari,,,Monfried,,
1482,lazarus monfried,"[{'var': 'lazarus monfried', 'src': 'ds', 'lang': 'en'}]",['en'],,,,,,,,,,,Lazarus,,,Monfried,,
1483,herman morat,"[{'var': 'herman morat', 'src': 'ds', 'lang': 'en'}]",['en'],,,,,,,,,,,Herman,,,Morat,,
1484,mordkhile,"[{'var': 'mordkhile', 'src': 'ds', 'lang': 'en'}]",['en'],,,,,,,,,,,Mordkhile,,,,,
1485,avraham morevski,"[{'var': 'avraham morevski', 'src': 'ds', 'lang': 'en'}]",['en'],,,,,,,,,,,Avraham,,,Morevski,,
1486,mamie morgenbesser,"[{'var': 'mamie morgenbesser', 'src': 'ds', 'lang': 'en'}]",['en'],,,,,,,,,,,Mamie,,,Morgenbesser,,
1487,[?] morris,"[{'var': '[?] morris', 'src': 'ds', 'lang': 'en'}]",['en'],,,,,,,,,,,[?],,,Morris,,
1488,sam morris,"[{'var': 'sam morris', 'src': 'ds', 'lang': 'en'}]",['en'],,,,,,,,,,,Sam,,,Morris,,
1489,moritz morrison,"[{'var': 'moritz morrison', 'src': 'ds', 'lang': 'en'}]",['en'],,,,,,,,,,,Moritz,,,Morrison,,
1490,avraham mos,"[{'var': 'avraham mos', 'src': 'ds', 'lang': 'en'}]",['en'],,,,,,,,,,,Avraham,Mos,,,,
1491,moshe mordechai,"[{'var': 'moshe mordechai', 'src': 'ds', 'lang': 'en'}]",['en'],,,,,,,,,,,Moshe,Mordechai,,,,
1492,moshe the blind,"[{'var': 'moshe the blind', 'src': 'ds', 'lang': 'en'}]",['en'],,,,,the Blind,,,,,,Moshe,,,,,
1493,morris moshkovitch,"[{'var': 'morris moshkovitch', 'src': 'ds', 'lang': 'en'}]",['en'],,,,,,,,,,,Morris,,,Moshkovitch,,
1494,esther moshkovitsh,"[{'var': 'esther moshkovitsh', 'src': 'ds', 'lang': 'en'}]",['en'],,,,,,,,,,,Esther,,,Moshkovitsh,,
1495,max moshkovitsh,"[{'var': 'max moshkovitsh', 'src': 'ds', 'lang': 'en'}]",['en'],,,,,,,,,,,Max,,,Moshkovitsh,,
1496,moshe moshkovitsh,"[{'var': 'moshe moshkovitsh', 'src': 'ds', 'lang': 'en'}]",['en'],,,,,,,,,,,Moshe,,,Moshkovitsh,,
1497,nadya moshkovitsh,"[{'var': 'nadya moshkovitsh', 'src': 'ds', 'lang': 'en'}]",['en'],,,,,,,,,,,Nadya,,,Moshkovitsh,,
1498,pasha moshkovitsh,"[{'var': 'pasha moshkovitsh', 'src': 'ds', 'lang': 'en'}]",['en'],,,,,,,,,,,Pasha,,,Moshkovitsh,,
1499,yosele moshkovitsh,"[{'var': 'yosele moshkovitsh', 'src': 'ds', 'lang': 'en'}]",['en'],,,,,,,,,,,Yosele,,,Moshkovitsh,,
1500,yakov yosef moskovitsh romaner,"[{'var': 'yakov yosef moskovitsh romaner', 'src': 'ds', 'lang': 'en'}]",['en'],,,,,,,,,,,Yakov,Yosef,Moskovitsh,Romaner,,
1501,motke chabad,"[{'var': 'motke chabad', 'src': 'ds', 'lang': 'en'}]",['en'],,,,,,,,,,,Motke,,,Chabad,,
1502,bentsion mozer,"[{'var': 'bentsion mozer', 'src': 'ds', 'lang': 'en'}]",['en'],,,,,,,,,,,Bentsion,,,Mozer,,
1503,a. mukdoni,"[{'var': 'a. mukdoni', 'src': 'ds', 'lang': 'en'}]",['en'],,,,,,,,,,,A.,,,Mukdoni,,
1504,yosl murak,"[{'var': 'yosl murak', 'src': 'ds', 'lang': 'en'}]",['en'],,,,,,,,,,,Yosl,,,Murak,,
1505,z.g. murovane,"[{'var': 'z.g. murovane', 'src': 'ds', 'lang': 'en'}]",['en'],,,,,,,,,,,Z.G.,,,Murovane,,
1506,chaim eliezer mushkat,"[{'var': 'chaim eliezer mushkat', 'src': 'ds', 'lang': 'en'}]",['en'],,,,,,,,,,,Chaim,Eliezer,,Mushkat,,
1507,max mushkat,"[{'var': 'max mushkat', 'src': 'ds', 'lang': 'en'}]",['en'],,,,,,,,,,,Max,,,Mushkat,,
1508,yudl mutt,"[{'var': 'yudl mutt', 'src': 'ds', 'lang': 'en'}]",['en'],,,,,,,,,,,Yudl,,,Mutt,,
1509,mark myodovnik,"[{'var': 'mark myodovnik', 'src': 'ds', 'lang': 'en'}]",['en'],,,,,,,,,,,Mark,,,Myodovnik,,
1510,bella mysell,"[{'var': 'bella mysell', 'src': 'ds', 'lang': 'en'}]",['en'],,,,,,,,,,,Bella,,,Mysell,,
1511,noach nachbush,"[{'var': 'noach nachbush', 'src': 'ds', 'lang': 'en'}]",['en'],,,,,,,,,,,Noach,,,Nachbush,,
1512,bela nadel,"[{'var': 'bela nadel', 'src': 'ds', 'lang': 'en'}]",['en'],,,,,,,,,,,Bela,,,Nadel,,
1513,nadina,"[{'var': 'nadina', 'src': 'ds', 'lang': 'en'}]",['en'],,,,,,,,,,,Nadina,,,,,
1514,moishe nadir,"[{'var': 'moishe nadir', 'src': 'ds', 'lang': 'en'}]",['en'],,,,,,,,,,,Moishe,,,Nadir,,
1515,leon nadolsky,"[{'var': 'leon nadolsky', 'src': 'ds', 'lang': 'en'}]",['en'],,,,,,,,,,,Leon,,,Nadolsky,,
1516,sonia nadolsky,"[{'var': 'sonia nadolsky', 'src': 'ds', 'lang': 'en'}]",['en'],,,,,,,,,,,Sonia,,,Nadolsky,,
