	id	lon	geo_id	geowkt	lat	title	geo_source	title_source
888	9231					פrydַ zַgַr		Zylbercweig Lexicon
889	9241					zimn zַgָryn		Zylbercweig Lexicon
890	9251					rut zַhַvַ		Zylbercweig Lexicon
891	9261					dud zַhyk		Zylbercweig Lexicon
892	9281					zkhryh zַkhַrָv		Zylbercweig Lexicon
893	9291					hii zָiָtַrָv		Zylbercweig Lexicon
894	9301					mu zָiָtַrָv		Zylbercweig Lexicon
895	9311					yzydָr (ytskhk) zָiָtַreפsky		Zylbercweig Lexicon
896	9321					ieָn zָiָtkָf		Zylbercweig Lexicon
897	9331					iyhu zַiudkָvsky		Zylbercweig Lexicon
898	9341					yzy ziuznyk		Zylbercweig Lexicon
899	9351					nekhָme zַitsmַn		Zylbercweig Lexicon
900	9361					pityi zַmָshtshyn		Zylbercweig Lexicon
901	9371					kָrָiynַ zַmier		Zylbercweig Lexicon
902	9381					yekb zַnger		Zylbercweig Lexicon
903	9391					(toybe-yte spektָr)		Zylbercweig Lexicon
904	9401					ytskhk zַndbּerg		Zylbercweig Lexicon
905	9411					tsesh (rַdָinyk) zַndbּerg		Zylbercweig Lexicon
906	9421					bּertַ (bַּsye ievyn) zַsiַvskַ		Zylbercweig Lexicon
907	9431					voyerַ zַsiַvskַyַ		Zylbercweig Lexicon
908	9441					rudָif (rubn-ieyb) zַsiַvsky		Zylbercweig Lexicon
909	9451					iudvyg (ioy ytskhk) zַts		Zylbercweig Lexicon
910	9461					iyiy zַts		Zylbercweig Lexicon
911	9471					brhm zַk		Zylbercweig Lexicon
912	9481					myr zַkָzhַnsky		Zylbercweig Lexicon
913	9491					rָye zַks		Zylbercweig Lexicon
914	9501					hery (gbryi zrshevsky) zַr		Zylbercweig Lexicon
915	9521					gyti (iyפshyts-zeiyger) zַrytsk		Zylbercweig Lexicon
916	9531					puiynַ (keier) zַrshevsky		Zylbercweig Lexicon
917	9541					(bnymyn vָif ehrenkrַnts)		Zylbercweig Lexicon
918	9551					yshri zubּk		Zylbercweig Lexicon
919	9561					sַrַ zubּk		Zylbercweig Lexicon
920	9571					yusf-bּ zusmַn		Zylbercweig Lexicon
921	9581					bּnymyn zuskyn		Zylbercweig Lexicon
922	9591					nkhmn zybּei		Zylbercweig Lexicon
923	9601					eiַ zybּei		Zylbercweig Lexicon
924	9611					פrydַ (zhַrtָvsky) zybּei		Zylbercweig Lexicon
925	9621					mָryts (mshh beizer) zygier		Zylbercweig Lexicon
926	9631					ernַ zygier		Zylbercweig Lexicon
927	9641					rָzַ (rָzenshteyn) zygier		Zylbercweig Lexicon
928	9651					nַym zygei		Zylbercweig Lexicon
929	9661					brhm zygeiboym		Zylbercweig Lexicon
930	9671					pynye zygeiboym		Zylbercweig Lexicon
931	9681					vyiyַm (vָif) zygenioybּ		Zylbercweig Lexicon
932	9691					mַrvyn i. zeyger		Zylbercweig Lexicon
933	9711					mָrys zeydmַn		Zylbercweig Lexicon
934	9721					khuh zeyde		Zylbercweig Lexicon
935	9731					dud zeydemַn		Zylbercweig Lexicon
936	9741					(dud-ieyb zeydenverg)		Zylbercweig Lexicon
937	9751					(rַbynָvytsh)		Zylbercweig Lexicon
938	9761					? zeydermַn		Zylbercweig Lexicon
939	9771					dud zeydermַn		Zylbercweig Lexicon
940	9781					hַry zeydermַn		Zylbercweig Lexicon
941	9791					mshh zeydermַn		Zylbercweig Lexicon
942	9801					brhm zeynפeid		Zylbercweig Lexicon
943	9811					mshh zeyפert		Zylbercweig Lexicon
944	9831					(ih myrn-zyibershteyn)		Zylbercweig Lexicon
945	9841					kַri (kheym) zyibּer		Zylbercweig Lexicon
946	9851					sem (ysmr) zyibּerbּush		Zylbercweig Lexicon
947	9861					zimn zyibּerbּiַt		Zylbercweig Lexicon
948	9871					vָif zyibּerbּerg		Zylbercweig Lexicon
949	9881					semuei zyibּerbּerg		Zylbercweig Lexicon
950	9891					yukhbd zyibּerg		Zylbercweig Lexicon
951	9901					teָdָr-hertsi zyibּert		Zylbercweig Lexicon
952	9911					yekb (kuiysh) zyibּert		Zylbercweig Lexicon
953	9921					iyzַ zyibּert		Zylbercweig Lexicon
954	9931					rָzַ zyibּert		Zylbercweig Lexicon
955	9941					ssr zyibּermַn		Zylbercweig Lexicon
956	9951					mָrys zyibּermַn		Zylbercweig Lexicon
957	9961					mshh zyibּermַn		Zylbercweig Lexicon
958	9971					eiַ (zygier) zyibּermַn		Zylbercweig Lexicon
959	9981					kַri zyibּermַn		Zylbercweig Lexicon
960	9991					zimn zyibּertsveyg		Zylbercweig Lexicon
961	10001					nsn zyibּertsveyg		Zylbercweig Lexicon
962	10011					mshh zyibּerkַsten		Zylbercweig Lexicon
963	10021					beynush zyibּershteyn		Zylbercweig Lexicon
964	10031					mshh zyibּershteyn		Zylbercweig Lexicon
965	10041					shmeun zyibּershteyn		Zylbercweig Lexicon
966	10061					yv (khuh-ssr shteysi) zymָnd		Zylbercweig Lexicon
967	10071					kimn zyngmַn		Zylbercweig Lexicon
968	10081					ַdeiַ zynger		Zylbercweig Lexicon
969	10091					eyd (giַdshteyn) zynger		Zylbercweig Lexicon
970	10101					dutsh zynger		Zylbercweig Lexicon
971	10111					yusf zynger		Zylbercweig Lexicon
972	10121					yekb zynger		Zylbercweig Lexicon
973	10131					yshri-yhushe zynger		Zylbercweig Lexicon
974	10151					bּertַ zyngermַn		Zylbercweig Lexicon
975	10161					shimh zynshteyn		Zylbercweig Lexicon
976	10171					(kheym gָidenberg)		Zylbercweig Lexicon
977	10181					? ziָtshevsky		Zylbercweig Lexicon
978	10191					"zhַrden d""hyver"		Zylbercweig Lexicon
979	10201					m. (mָti byun) zhָrzh		Zylbercweig Lexicon
980	10211					? zhupnyk		Zylbercweig Lexicon
981	10221					? zhytָmyrsky		Zylbercweig Lexicon
982	10231					yusf zhytָmyrsky		Zylbercweig Lexicon
983	10241					viַdek zhytkָvsky		Zylbercweig Lexicon
984	10251					pynke zhyibert		Zylbercweig Lexicon
985	10261					ieyzer (zheiַzny) zheiַz		Zylbercweig Lexicon
986	10271					? khַiַn-khַiַnָv		Zylbercweig Lexicon
987	10281					mysh khsyn		Zylbercweig Lexicon
988	10291					yusf khַsh		Zylbercweig Lexicon
989	10301					mshh khַshkes		Zylbercweig Lexicon
990	10311					khd-gdy		Zylbercweig Lexicon
991	10321					kheym-ryh khzn		Zylbercweig Lexicon
992	10331					khkiy (פeidmַn)		Zylbercweig Lexicon
993	10341					brhm tַbַּk		Zylbercweig Lexicon
994	10351					ַnnַ tַbַּk		Zylbercweig Lexicon
995	10361					m.y. tַbַּksheyder		Zylbercweig Lexicon
996	10371					(shmui tַbַּtshnykָv)		Zylbercweig Lexicon
997	10381					hrn tַger		Zylbercweig Lexicon
998	10391					oyrvyng tub		Zylbercweig Lexicon
999	10401					kh. tmrkyn		Zylbercweig Lexicon
1000	10411					bָּrys (bּrukh-hrn) tָmַshev]פ[sky		Zylbercweig Lexicon
1001	10421					(bּrkhh bָּuּmפeid-koyפmַn)		Zylbercweig Lexicon
1002	10431					hery (hersh-yunh) tָmַshevsky		Zylbercweig Lexicon
1003	10441					meyk (mrdkhy) tָmַshevsky		Zylbercweig Lexicon
1004	10451					eny tָmַshevsky		Zylbercweig Lexicon
1005	10461					pnkhs tָmַshevsky		Zylbercweig Lexicon
1006	10471					g.v. tָmbַּk		Zylbercweig Lexicon
1007	10481					tַntshuּk (?)		Zylbercweig Lexicon
1008	10491					shium (tַnkuּs) tַnyn		Zylbercweig Lexicon
1009	10501					dud tַnentsp		Zylbercweig Lexicon
1010	10511					brhm-ytskhk tַntsmַn		Zylbercweig Lexicon
1011	10521					bּertַ (bּeriyn) tַntsmַn		Zylbercweig Lexicon
1012	10531					yַzef tַntsmַn		Zylbercweig Lexicon
1013	10541					tַnkei		Zylbercweig Lexicon
1014	10551					ַieksַnder tָkmַn		Zylbercweig Lexicon
1015	10561					sַmuּyi tַks		Zylbercweig Lexicon
1016	10571					rus (reyzi tuּkhmַkher) tַry		Zylbercweig Lexicon
1017	10581					henry tַriָ		Zylbercweig Lexicon
1018	10591					mshh tַriָvsky		Zylbercweig Lexicon
1019	10601					semyuei (shmuּi) tָrnbּerg		Zylbercweig Lexicon
1020	10611					sydy (sַiy bּyrkentַi) thi		Zylbercweig Lexicon
1021	10621					mַtyַs (mtsyhuּ) thuּr		Zylbercweig Lexicon
1022	10631					kheym toybּenshiַg		Zylbercweig Lexicon
1023	10641					kheym toybּer		Zylbercweig Lexicon
1024	10651					mָrys tuּkhbַּnd		Zylbercweig Lexicon
1025	10661					iyzַ (keydַn) tuּkhmַn		Zylbercweig Lexicon
1026	10671					dzhָdzh (zimn tָier) tuּiier		Zylbercweig Lexicon
1027	10681					hermַn (kheym-hersh ַvend) tuּnys		Zylbercweig Lexicon
1028	10691					der (yusf tuּnkei) tuּnkeier		Zylbercweig Lexicon
1029	10701					yhushe tuּפmַn		Zylbercweig Lexicon
1030	10711					mrym (pkentreger) tuּפmַn		Zylbercweig Lexicon
1031	10721					yekb tuּrָvsky		Zylbercweig Lexicon
1032	10731					bָrys turgei		Zylbercweig Lexicon
1033	10741					dvyd turevsky		Zylbercweig Lexicon
1034	10751					zygmuּnt tuּrkָv		Zylbercweig Lexicon
1035	10761					yָnַs tuּrkָv		Zylbercweig Lexicon
1036	10771					mַrk tuּrkָv		Zylbercweig Lexicon
1037	10781					bּ. tuּrsh		Zylbercweig Lexicon
1038	10791					mrdkhy-kheym tyteimַn		Zylbercweig Lexicon
1039	10801					brhm (shium teyeibּoym		Zylbercweig Lexicon
1040	10811					khnh (ַnnַ druּker) teyeibּoym		Zylbercweig Lexicon
1041	10831					mshh teytsh		Zylbercweig Lexicon
1042	10841					mshh teykh-gַznyk		Zylbercweig Lexicon
1043	10851					mshh teymַn		Zylbercweig Lexicon
1044	10861					ַdָif (tymyַnkָ) tymyַnָf		Zylbercweig Lexicon
1045	10871					yekb tykmַn		Zylbercweig Lexicon
1046	10881					"bּeym eyv"""		Zylbercweig Lexicon
1047	10891					teַter-studyes		Zylbercweig Lexicon
1048	10901					iyhuּ tenenhָits		Zylbercweig Lexicon
1049	10921					kimn (kָiyַ) teper		Zylbercweig Lexicon
1050	10931					ַdָif teפner		Zylbercweig Lexicon
1051	10941					vָif teפner		Zylbercweig Lexicon
1052	10951					yekb ter		Zylbercweig Lexicon
1053	10961					yekb-shmuּi trַkhtmַn		Zylbercweig Lexicon
1054	10971					ieybi trָyַnָvsky		Zylbercweig Lexicon
1055	10981					khyh trָkyner		Zylbercweig Lexicon
1056	10991					khnh (kַts) troymַn		Zylbercweig Lexicon
1057	11001					yַnki (yekb) truפynsky		Zylbercweig Lexicon
1058	11011					tryַ ryms-rַms-rָms		Zylbercweig Lexicon
1059	11031					kheym-bּnymyn (tshַriz) treytier		Zylbercweig Lexicon
1060	11041					nָsen (nkhemye) treystmַn		Zylbercweig Lexicon
1061	11051					ַrtuּr treysy		Zylbercweig Lexicon
1062	11061					yiyַ (symָn) tryiyng		Zylbercweig Lexicon
1063	11071					mַnye (mrym) tryiyng		Zylbercweig Lexicon
1064	11081					tsַiyk treger		Zylbercweig Lexicon
1065	11091					ַvrָm trepei		Zylbercweig Lexicon
1066	11101					mnkhm tshַpnyk		Zylbercweig Lexicon
1067	11111					g. tshָrny		Zylbercweig Lexicon
1068	11121					dָrַ tshyzhyk		Zylbercweig Lexicon
1069	11131					yusf tshyzhyk		Zylbercweig Lexicon
1070	11141					ih tshyzhyk		Zylbercweig Lexicon
1071	11151					mַnyַ (פyrshtenפeid) tshyzhyk		Zylbercweig Lexicon
1072	11161					mshh tshyzhyk		Zylbercweig Lexicon
1073	11171					emnuּi tshyzhyk		Zylbercweig Lexicon
1074	11181					(hershi kheykָvsky)		Zylbercweig Lexicon
1075	11191					dud tshetshyk		Zylbercweig Lexicon
1076	11201					vrm tshetsheinytsky		Zylbercweig Lexicon
1077	11211					bּruּkh tshemerynsky		Zylbercweig Lexicon
1078	11221					tshepiyn		Zylbercweig Lexicon
1079	11231					ַieks tshertָv		Zylbercweig Lexicon
1080	11241					dzhek (ytskhk-yekb khrsh) tsherysh		Zylbercweig Lexicon
1081	11251					yusf tshernyַvsky		Zylbercweig Lexicon
1082	11261					eny (פeynmַn) tshernyַk		Zylbercweig Lexicon
1083	11271					(yַbּiָnkָ)		Zylbercweig Lexicon
1084	11281					kheym (yַbּiָnyk) yַbּiָkָv		Zylbercweig Lexicon
1085	11291					zַkhַr yַgָdַ		Zylbercweig Lexicon
1086	11301					dzhyn (bּeiַ) yָveiyr		Zylbercweig Lexicon
1087	11311					kimn yָveiyr		Zylbercweig Lexicon
1088	11321					bּ. (mshh yuּstmַn) yuּshzָn		Zylbercweig Lexicon
1089	11331					iuּy yָzeפzָhn		Zylbercweig Lexicon
1090	11341					sַui yָzeפzָn		Zylbercweig Lexicon
1091	11351					zimn yַkhnes		Zylbercweig Lexicon
1092	11361					shuּi-yusf yַnָvsky		Zylbercweig Lexicon
1093	11371					dud yַnָver		Zylbercweig Lexicon
1094	11381					bּernַrd (bּuez yungvyts) yָng		Zylbercweig Lexicon
1095	11391					(khyh-rysye shpykָiytser)		Zylbercweig Lexicon
1096	11401					dzheykָbּ (yekb yuּnkmַn) yָngmַn		Zylbercweig Lexicon
1097	11411					neyt. (nkhn) yָngeisָn		Zylbercweig Lexicon
1098	11431					yַshַ (meytes) yַnkָ		Zylbercweig Lexicon
1099	11441					kheym yָsyiys		Zylbercweig Lexicon
1100	11451					khuh (grynshpַn) yָeiyt		Zylbercweig Lexicon
1101	11461					ykub yָפe		Zylbercweig Lexicon
1102	11471					mshh (mָysey) yָפe		Zylbercweig Lexicon
1103	11481					mָzes (mshh-yekb) yַkָbּ		Zylbercweig Lexicon
1104	11491					prָפesָr yַkָbּy		Zylbercweig Lexicon
1105	11501					ykb bּh’ ykhzki mpuznn		Zylbercweig Lexicon
1106	11511					. i. yַkubָּvytsh		Zylbercweig Lexicon
1107	11521					(khnh meyerָvytsh)		Zylbercweig Lexicon
1108	11531					yekb yַkubָvytsh		Zylbercweig Lexicon
1109	11541					heymַn (kheym-nsn) yַkubָּvytsh		Zylbercweig Lexicon
1110	11551					iָiַ (siפysh) yַkubָּvytsh		Zylbercweig Lexicon
1111	11561					iyָshַ yַkubָּvytsh		Zylbercweig Lexicon
1112	11571					ieyzer yַkubָּvytsh		Zylbercweig Lexicon
1113	11581					]?[ yַkuּbּzָn		Zylbercweig Lexicon
1114	11591					ziַte yַrָsiַvskַ		Zylbercweig Lexicon
1115	11601					iyhu-zimn yַrykhָvsky		Zylbercweig Lexicon
1116	11621					yhudys (rkhi bּernshteyn)		Zylbercweig Lexicon
1117	11631					shimh yuּdsָn		Zylbercweig Lexicon
1118	11641					mַrk yuּvyier		Zylbercweig Lexicon
1119	11651					yhuּdh (etmַn) yuּiyn		Zylbercweig Lexicon
1120	11661					yuּng-ַrgentyne		Zylbercweig Lexicon
1121	11671					rubn yukisָn		Zylbercweig Lexicon
1122	11681					semyָn yuּshkevytsh		Zylbercweig Lexicon
1123	11691					mrdkhy ykhsn		Zylbercweig Lexicon
1124	11701					yn dy getָs (byider)		Zylbercweig Lexicon
1125	11711					eydysh teַter yn rts-yshri		Zylbercweig Lexicon
1126	11721					eydysh teַter yn bergen-beizen		Zylbercweig Lexicon
1127	11731					trybun		Zylbercweig Lexicon
1128	11741					getָ		Zylbercweig Lexicon
1129	11751					eydyshe ַktyָrn yunyָn		Zylbercweig Lexicon
1130	11761					(myr shykַger)		Zylbercweig Lexicon
1131	11771					oystrַiye) eydyshe bּyne (meibּuּrn		Zylbercweig Lexicon
1132	11781					eydyshe drַmַtyshe shui		Zylbercweig Lexicon
1133	11791					eydyshe teַter-stuּdye		Zylbercweig Lexicon
1134	11801					eydyshe muzykַiyshe teַter grupe		Zylbercweig Lexicon
1135	11811					yn ukrַyne		Zylbercweig Lexicon
1136	11821					eydysher ַktyָrn kiub		Zylbercweig Lexicon
1137	11831					eydysher repertuַr teַter		Zylbercweig Lexicon
1138	11841					ssr-rkhi kַmynsky bּeym eyvָ		Zylbercweig Lexicon
1139	11851					y. . merysָn)		Zylbercweig Lexicon
1140	11861					rָzetַ (pget) yeger		Zylbercweig Lexicon
1141	11871					hersh yedvַbּ		Zylbercweig Lexicon
1142	11881					(rkhi yַrmָiyntser)		Zylbercweig Lexicon
1143	11891					mrdkhy (mָti shermַn) yrdny		Zylbercweig Lexicon
1144	11901					iynke (iybּe) ysum		Zylbercweig Lexicon
1145	11911					iyzַ (ihke khַvyn-myde) khַvynַ		Zylbercweig Lexicon
1146	11921					khַver-pַver (grshun eynbּynder)		Zylbercweig Lexicon
1147	11931					toybye khַzַk		Zylbercweig Lexicon
1148	11941					mshh khtshevַtsky		Zylbercweig Lexicon
1149	11951					. khַiyf		Zylbercweig Lexicon
1150	11961					ieyvyk khַnukָv		Zylbercweig Lexicon
1151	11971					ieyzer khsyn		Zylbercweig Lexicon
1152	11981					ieָn khַrַz		Zylbercweig Lexicon
1153	11991					yusf khsh		Zylbercweig Lexicon
1154	12001					tsby kִַÅhַn		Zylbercweig Lexicon
1155	12011					yzַk kts		Zylbercweig Lexicon
1156	12021					mykhi kts		Zylbercweig Lexicon
1157	12031					(krystermַn)		Zylbercweig Lexicon
1158	12041					mַivynַ (treytier) iָbּei		Zylbercweig Lexicon
1159	12051					sָiָmָn (ieybּei) iָbּei		Zylbercweig Lexicon
1160	12061					hrn iַger		Zylbercweig Lexicon
1161	12071					semyuּei iָhnפeid		Zylbercweig Lexicon
1162	12081					dzheny (shmyiָvytsh) ivyts		Zylbercweig Lexicon
1163	12091					pepy (pipuּi) iַvyts		Zylbercweig Lexicon
1164	12101					pnkhs iַvendַ		Zylbercweig Lexicon
1165	12111					khnh (rַkָver) iַzַr-yngַrd		Zylbercweig Lexicon
1166	12121					eiyַs (iyezr shַפyr) iַzַrָv		Zylbercweig Lexicon
1167	12131					פeyge (krynytsַyַ) iַzַrָv		Zylbercweig Lexicon
1168	12141					bּertַ (bּeyie guּrevytsh) iַtָvytsh		Zylbercweig Lexicon
1169	12161					(gyteie פynkeishteyn)		Zylbercweig Lexicon
1170	12171					yָzef iַteyner		Zylbercweig Lexicon
1171	12181					h. iַng		Zylbercweig Lexicon
1172	12191					kiַrַ iַngsner		Zylbercweig Lexicon
1173	12201					ykhyi iַndָ		Zylbercweig Lexicon
1174	12211					shmeun iַndַ		Zylbercweig Lexicon
1175	12221					shrh iַndָ		Zylbercweig Lexicon
1176	12231					btsii iָndָn		Zylbercweig Lexicon
1177	12241					henry mָrys iַndvָrth		Zylbercweig Lexicon
1178	12251					zyshe iַndoy		Zylbercweig Lexicon
1179	12261					khyh iַndoy		Zylbercweig Lexicon
1180	12271					yhuּdh-ieybּ iַndoy		Zylbercweig Lexicon
1181	12281					ieyb iַndoy		Zylbercweig Lexicon
1182	12291					shmui iַndoy		Zylbercweig Lexicon
1183	12301					mshh iַndoy-kiekoy		Zylbercweig Lexicon
1184	12311					shmui-ykyr iָndynsky		Zylbercweig Lexicon
1185	12321					yusf indys		Zylbercweig Lexicon
1186	12331					dr. iַndmַn		Zylbercweig Lexicon
1187	12361					ierָnַrd iַndes		Zylbercweig Lexicon
1188	12371					zkn zrkh-pityi iַntsmַn		Zylbercweig Lexicon
1189	12381					hermַn iַster		Zylbercweig Lexicon
1190	12391					bּrָnyַ iַskַ		Zylbercweig Lexicon
1191	12401					פyiyp iַskָvsky		Zylbercweig Lexicon
1192	12421					(ryte iyiynַ)		Zylbercweig Lexicon
1193	12431					brhm iַks		Zylbercweig Lexicon
1194	12451					sַbּynַ (shrh) iַkser		Zylbercweig Lexicon
1195	12461					nַye ikernyk		Zylbercweig Lexicon
1196	12471					yhuּdys (rbkh khַnenzָhn) iַres		Zylbercweig Lexicon
1197	12481					yekb iuּbָּtsky		Zylbercweig Lexicon
1198	12491					regynַ (rbkh) iubַּrtָvskַ		Zylbercweig Lexicon
1199	12501					hery (hershi ioygzַits) iuּbּyn		Zylbercweig Lexicon
1200	12511					eny (hendzhyַ iuּbּmyַk) iuּbּyn		Zylbercweig Lexicon
1201	12521					ieָn (ieybush) iubynsky		Zylbercweig Lexicon
1202	12531					ytskhk iubeitshyk		Zylbercweig Lexicon
1203	12541					pָiyַ iubeiskַ		Zylbercweig Lexicon
1204	12551					eyzyk-yַnkei iuּbּrytsky		Zylbercweig Lexicon
1205	12561					gָide iuּbּrytsky		Zylbercweig Lexicon
1206	12571					deyv (dud) iuּbּrytsky		Zylbercweig Lexicon
1207	12601					sָnyַ (kurytskַ) iudner		Zylbercweig Lexicon
1208	12621					bּrukh iuּmet		Zylbercweig Lexicon
1209	12641					shimh iuּפtyg		Zylbercweig Lexicon
1210	12651					hersh iuּkָvsky		Zylbercweig Lexicon
1211	12661					un פָikszynger		Zylbercweig Lexicon
1212	12671					ַrn iuּrye		Zylbercweig Lexicon
1213	12681					ieָ (mshh-ieybּ) iyָv		Zylbercweig Lexicon
1214	12691					shmuּi iyַmpert		Zylbercweig Lexicon
1215	12721					sָnyַ iybgָid		Zylbercweig Lexicon
1216	12731					z. (yshri-zimn hyrvytsh) iybּyn		Zylbercweig Lexicon
1217	12741					mָryts (ytskhk-mshh) iybּiykh		Zylbercweig Lexicon
1218	12751					puּi (ytskָvsky) iybּmַn		Zylbercweig Lexicon
1219	12761					bּntsyun iybּer		Zylbercweig Lexicon
1220	12771					yַnkev iybּert		Zylbercweig Lexicon
1221	12781					menuּkhַ iybּert		Zylbercweig Lexicon
1222	12791					shrh (ih) iybert		Zylbercweig Lexicon
1223	12801					ָiy iybert-iubָtsky		Zylbercweig Lexicon
1224	12811					mshh iybermַn		Zylbercweig Lexicon
1225	12821					ytskhk (iybּer) iybּreskָ		Zylbercweig Lexicon
1226	12831					drַmַtyshe ַktyָrn)		Zylbercweig Lexicon
1227	12841					yhushe iyubָmyrsky		Zylbercweig Lexicon
1228	12851					sem (shmuּi) iyuּdner		Zylbercweig Lexicon
1229	12861					yuּiyuּs iyvey		Zylbercweig Lexicon
1230	12871					mַks iyvey		Zylbercweig Lexicon
1231	12881					iyzerberg		Zylbercweig Lexicon
1232	12891					eny (khnh iypmַn) iytn		Zylbercweig Lexicon
1233	12901					moyshe iytvַkָv		Zylbercweig Lexicon
1234	12911					bּertַ iytvynַ-veyshָf		Zylbercweig Lexicon
1235	12921					i. (ieybּ guּrevytsh) iytvynָv		Zylbercweig Lexicon
1236	12931					brhm iytmַn		Zylbercweig Lexicon
1237	12941					yetַ (zyibּermַn) iytmַn		Zylbercweig Lexicon
1238	12951					yekb iytmַn		Zylbercweig Lexicon
1239	12961					pepy (peshe kַhַne) iytmַn		Zylbercweig Lexicon
1240	12971					dy iyterַryshe trupe		Zylbercweig Lexicon
1241	12981					. (brhm-mrdkhy) ieyb		Zylbercweig Lexicon
1242	12991					dud ieybָּvytsh		Zylbercweig Lexicon
1243	13001					herts ieybָvytsh		Zylbercweig Lexicon
1244	13011					mָty ieybָvytsh		Zylbercweig Lexicon
1245	13021					tsyiye ieybָvytsh		Zylbercweig Lexicon
1246	13031					reytshei ieybָּvytsh		Zylbercweig Lexicon
1247	13041					dnyi ieybּi		Zylbercweig Lexicon
1248	13051					dzh. (shnyuּr-zimn) ieybּner		Zylbercweig Lexicon
1249	13061					h. (ieyvyk hַiper) ieyvyk		Zylbercweig Lexicon
1250	13071					dud (dnyi פrenki) iykht		Zylbercweig Lexicon
1251	13091					iykhtenshteyn		Zylbercweig Lexicon
1252	13121					yzydָr iyiyen		Zylbercweig Lexicon
1253	13131					mshh-ieybּ iyiyenbּium		Zylbercweig Lexicon
1254	13141					iyiyput (gbryi-hyrsh kretshmer)		Zylbercweig Lexicon
1255	13161					ָiyַ (iָiyַ tsederbּoym) iyiys		Zylbercweig Lexicon
1256	13171					bּynyַmyn iymַn		Zylbercweig Lexicon
1257	13181					pui (ieybָvytsh) iymַn		Zylbercweig Lexicon
1258	13191					shimh iyndenפeid		Zylbercweig Lexicon
1259	13201					n. bּ. (nsn bּiynder) iynder		Zylbercweig Lexicon
1260	13211					ytskhk-yui iyneytsky		Zylbercweig Lexicon
1261	13231					un פָikszynger		Zylbercweig Lexicon
1262	13251					brhm iypָvytsky		Zylbercweig Lexicon
1263	13261					ַnkַ iypָvsky		Zylbercweig Lexicon
1264	13281					ytskhk iypynsky		Zylbercweig Lexicon
1265	13291					mshh iypmַn		Zylbercweig Lexicon
1266	13301					nַtַiyַ (neytshe eibּoym) iypmַn		Zylbercweig Lexicon
1267	13311					m. (mrdkhy yַvָrָvsky) iypsָn		Zylbercweig Lexicon
1268	13321					vָiָdyַ iyptsyn		Zylbercweig Lexicon
1269	13331					syiye (peker) iyptsyn		Zylbercweig Lexicon
1270	13341					sַkhַr) (kreyne sָnyes		Zylbercweig Lexicon
1271	13391					myryָm (shuּmsky) iypshyts		Zylbercweig Lexicon
1272	13401					mshh iypshyts (iyvshyts)		Zylbercweig Lexicon
1273	13411					פreydeie iypshyts		Zylbercweig Lexicon
1274	13421					ieָnyd ieָnָv		Zylbercweig Lexicon
1275	13431					der (kheym guּtmַn) iebּedyger		Zylbercweig Lexicon
1276	13441					ַhrn iebּedyev		Zylbercweig Lexicon
1277	13451					vyerַ (rbkh shekhtmַn) iebּedyev		Zylbercweig Lexicon
1278	13461					dud iedermַn		Zylbercweig Lexicon
1279	13471					heny iehmַn		Zylbercweig Lexicon
1280	13481					ַdָif (hrn) iehrer		Zylbercweig Lexicon
1281	13491					zimn iehrer		Zylbercweig Lexicon
1282	13511					פeyge (ievyn) ievַndָ		Zylbercweig Lexicon
1283	13531					ַiter ievyn		Zylbercweig Lexicon
1284	13541					ַnnַ (ievenshteyn) ievyn		Zylbercweig Lexicon
1285	13551					dud ievyn		Zylbercweig Lexicon
1286	13561					dzhuiyַ ievyn		Zylbercweig Lexicon
1287	13571					hery (hershi) ievyn		Zylbercweig Lexicon
1288	13581					z. ievyn		Zylbercweig Lexicon
1289	13591					iuּsy (iybּe) ievyn		Zylbercweig Lexicon
1290	13601					neytַn ievyn		Zylbercweig Lexicon
1291	13611					shmuּi ievyn		Zylbercweig Lexicon
1292	13621					iuּdvyg (ryh-ieybּ) ievynzָn		Zylbercweig Lexicon
1293	13631					brhm ievynsָn		Zylbercweig Lexicon
1294	13641					iub ievytsk		Zylbercweig Lexicon
1295	13651					grshun-kheym ievner		Zylbercweig Lexicon
1296	13661					brhm ievebּrָvsky		Zylbercweig Lexicon
1297	13671					sem ievenvyrt		Zylbercweig Lexicon
1298	13681					dud ievenzָn		Zylbercweig Lexicon
1299	13691					yekb ievensָhn		Zylbercweig Lexicon
1300	13701					yzydָr (פrym-ytskhk) ievenshteyn		Zylbercweig Lexicon
1301	13711					khnn ievenshteyn		Zylbercweig Lexicon
1302	13721					פeny (perimַn) ievenshteyn		Zylbercweig Lexicon
1303	13731					. (hrn giַts) ieyeies		Zylbercweig Lexicon
1304	13741					bּertַ ieitshuּk		Zylbercweig Lexicon
1305	13751					s. (sַrַ פeynshteyn) iembּerg		Zylbercweig Lexicon
1306	13771					henry ieפhָvytsh		Zylbercweig Lexicon
1307	13781					dzhָzef iesyng		Zylbercweig Lexicon
1308	13791					. (iyhu) iermַn		Zylbercweig Lexicon
1309	13801					yekb iermַn		Zylbercweig Lexicon
1310	13811					yusf-yhuּdh ierner		Zylbercweig Lexicon
1311	13821					ysheyh (shbּsy?) ierner		Zylbercweig Lexicon
1312	13831					mַryַ (mrym rַbּyָvytsh) ierner		Zylbercweig Lexicon
1313	13841					mrym ierer		Zylbercweig Lexicon
1314	13851					shפrh ierer		Zylbercweig Lexicon
1315	13861					ytskhk iesh		Zylbercweig Lexicon
